,id,x,y,z,i,j,k,degree,to_remove
5621,89.0,200.0,554.2562584220407,195.95917942265424,40.0,110.85125168440814,6.531972647421808,7.0,False
5622,90.0,240.0,554.2562584220407,195.95917942265424,48.0,110.85125168440814,6.531972647421808,10.0,False
5623,91.0,280.0,554.2562584220407,195.95917942265424,56.0,110.85125168440814,6.531972647421808,11.0,False
5624,92.0,320.0,554.2562584220407,195.95917942265424,64.0,110.85125168440814,6.531972647421808,3.0,False
5625,93.0,360.0,554.2562584220407,195.95917942265424,72.0,110.85125168440814,6.531972647421808,3.0,False
5647,94.0,180.0,588.8972745734183,195.95917942265424,36.0,117.77945491468365,6.531972647421808,4.0,False
5648,95.0,220.0,588.8972745734183,195.95917942265424,44.0,117.77945491468365,6.531972647421808,4.0,False
5649,96.0,260.0,588.8972745734183,195.95917942265424,52.0,117.77945491468365,6.531972647421808,4.0,False
5650,97.0,300.0,588.8972745734183,195.95917942265424,60.0,117.77945491468365,6.531972647421808,2.0,False
5652,98.0,380.0,588.8972745734183,195.95917942265424,76.0,117.77945491468365,6.531972647421808,4.0,False
5675,99.0,200.0,623.5382907247958,195.95917942265424,40.0,124.70765814495917,6.531972647421808,2.0,False
5676,100.0,240.0,623.5382907247958,195.95917942265424,48.0,124.70765814495917,6.531972647421808,4.0,False
5677,101.0,280.0,623.5382907247958,195.95917942265424,56.0,124.70765814495917,6.531972647421808,2.0,False
5678,102.0,320.0,623.5382907247958,195.95917942265424,64.0,124.70765814495917,6.531972647421808,4.0,False
5679,103.0,360.0,623.5382907247958,195.95917942265424,72.0,124.70765814495917,6.531972647421808,8.0,False
5680,104.0,400.0,623.5382907247958,195.95917942265424,80.0,124.70765814495917,6.531972647421808,4.0,False
5701,105.0,180.0,658.1793068761733,195.95917942265424,36.0,131.63586137523467,6.531972647421808,2.0,False
5702,106.0,220.0,658.1793068761733,195.95917942265424,44.0,131.63586137523467,6.531972647421808,9.0,False
5703,107.0,260.0,658.1793068761733,195.95917942265424,52.0,131.63586137523467,6.531972647421808,4.0,False
5704,108.0,300.0,658.1793068761733,195.95917942265424,60.0,131.63586137523467,6.531972647421808,6.0,False
5705,109.0,340.0,658.1793068761733,195.95917942265424,68.0,131.63586137523467,6.531972647421808,12.0,False
5706,110.0,380.0,658.1793068761733,195.95917942265424,76.0,131.63586137523467,6.531972647421808,5.0,False
5728,111.0,160.0,692.8203230275509,195.95917942265424,32.0,138.56406460551017,6.531972647421808,4.0,False
5729,112.0,200.0,692.8203230275509,195.95917942265424,40.0,138.56406460551017,6.531972647421808,10.0,False
5730,113.0,240.0,692.8203230275509,195.95917942265424,48.0,138.56406460551017,6.531972647421808,7.0,False
5731,114.0,280.0,692.8203230275509,195.95917942265424,56.0,138.56406460551017,6.531972647421808,2.0,False
5732,115.0,320.0,692.8203230275509,195.95917942265424,64.0,138.56406460551017,6.531972647421808,8.0,False
5733,116.0,360.0,692.8203230275509,195.95917942265424,72.0,138.56406460551017,6.531972647421808,6.0,False
5756,117.0,220.0,727.4613391789284,195.95917942265424,44.0,145.49226783578567,6.531972647421808,3.0,False
5759,118.0,340.0,727.4613391789284,195.95917942265424,68.0,145.49226783578567,6.531972647421808,11.0,False
5760,119.0,380.0,727.4613391789284,195.95917942265424,76.0,145.49226783578567,6.531972647421808,4.0,False
5786,120.0,320.0,762.102355330306,195.95917942265424,64.0,152.4204710660612,6.531972647421808,2.0,False
5787,121.0,360.0,762.102355330306,195.95917942265424,72.0,152.4204710660612,6.531972647421808,10.0,False
5814,122.0,380.0,796.7433714816835,195.95917942265424,76.0,159.3486742963367,6.531972647421808,2.0,False
6219,123.0,380.0,219.39310229205776,228.6190426597633,76.0,43.878620458411554,7.620634755325443,2.0,False
6245,124.0,360.0,254.03411844343532,228.6190426597633,72.0,50.80682368868706,7.620634755325443,10.0,False
6246,125.0,400.0,254.03411844343532,228.6190426597633,80.0,50.80682368868706,7.620634755325443,4.0,False
6272,126.0,340.0,288.67513459481285,228.6190426597633,68.0,57.73502691896257,7.620634755325443,7.0,False
6273,127.0,380.0,288.67513459481285,228.6190426597633,76.0,57.73502691896257,7.620634755325443,11.0,False
6274,128.0,420.0,288.67513459481285,228.6190426597633,84.0,57.73502691896257,7.620634755325443,2.0,False
6299,129.0,360.0,323.31615074619043,228.6190426597633,72.0,64.66323014923809,7.620634755325443,4.0,False
6324,130.0,260.0,357.95716689756796,228.6190426597633,52.0,71.59143337951359,7.620634755325443,5.0,False
6326,131.0,340.0,357.95716689756796,228.6190426597633,68.0,71.59143337951359,7.620634755325443,4.0,False
6327,132.0,380.0,357.95716689756796,228.6190426597633,76.0,71.59143337951359,7.620634755325443,2.0,False
6350,133.0,240.0,392.5981830489455,228.6190426597633,48.0,78.5196366097891,7.620634755325443,3.0,False
6351,134.0,280.0,392.5981830489455,228.6190426597633,56.0,78.5196366097891,7.620634755325443,9.0,False
6352,135.0,320.0,392.5981830489455,228.6190426597633,64.0,78.5196366097891,7.620634755325443,7.0,False
6353,136.0,360.0,392.5981830489455,228.6190426597633,72.0,78.5196366097891,7.620634755325443,2.0,False
6378,137.0,260.0,427.239199200323,228.6190426597633,52.0,85.4478398400646,7.620634755325443,5.0,False
6379,138.0,300.0,427.239199200323,228.6190426597633,60.0,85.4478398400646,7.620634755325443,12.0,False
6380,139.0,340.0,427.239199200323,228.6190426597633,68.0,85.4478398400646,7.620634755325443,4.0,False
6381,140.0,380.0,427.239199200323,228.6190426597633,76.0,85.4478398400646,7.620634755325443,2.0,False
6404,141.0,240.0,461.8802153517006,228.6190426597633,48.0,92.37604307034012,7.620634755325443,7.0,False
6405,142.0,280.0,461.8802153517006,228.6190426597633,56.0,92.37604307034012,7.620634755325443,12.0,False
6406,143.0,320.0,461.8802153517006,228.6190426597633,64.0,92.37604307034012,7.620634755325443,8.0,False
6430,144.0,180.0,496.5212315030781,228.6190426597633,36.0,99.30424630061563,7.620634755325443,2.0,False
6431,145.0,220.0,496.5212315030781,228.6190426597633,44.0,99.30424630061563,7.620634755325443,11.0,False
6432,146.0,260.0,496.5212315030781,228.6190426597633,52.0,99.30424630061563,7.620634755325443,12.0,False
6433,147.0,300.0,496.5212315030781,228.6190426597633,60.0,99.30424630061563,7.620634755325443,12.0,False
6434,148.0,340.0,496.5212315030781,228.6190426597633,68.0,99.30424630061563,7.620634755325443,11.0,False
6435,149.0,380.0,496.5212315030781,228.6190426597633,76.0,99.30424630061563,7.620634755325443,2.0,False
6456,150.0,160.0,531.1622476544558,228.6190426597633,32.0,106.23244953089116,7.620634755325443,2.0,False
6457,151.0,200.0,531.1622476544558,228.6190426597633,40.0,106.23244953089116,7.620634755325443,12.0,False
6458,152.0,240.0,531.1622476544558,228.6190426597633,48.0,106.23244953089116,7.620634755325443,12.0,False
6459,153.0,280.0,531.1622476544558,228.6190426597633,56.0,106.23244953089116,7.620634755325443,12.0,False
6460,154.0,320.0,531.1622476544558,228.6190426597633,64.0,106.23244953089116,7.620634755325443,12.0,False
6461,155.0,360.0,531.1622476544558,228.6190426597633,72.0,106.23244953089116,7.620634755325443,7.0,False
6484,156.0,180.0,565.8032638058332,228.6190426597633,36.0,113.16065276116665,7.620634755325443,9.0,False
6485,157.0,220.0,565.8032638058332,228.6190426597633,44.0,113.16065276116665,7.620634755325443,12.0,False
6486,158.0,260.0,565.8032638058332,228.6190426597633,52.0,113.16065276116665,7.620634755325443,12.0,False
6487,159.0,300.0,565.8032638058332,228.6190426597633,60.0,113.16065276116665,7.620634755325443,8.0,False
6488,160.0,340.0,565.8032638058332,228.6190426597633,68.0,113.16065276116665,7.620634755325443,4.0,False
6489,161.0,380.0,565.8032638058332,228.6190426597633,76.0,113.16065276116665,7.620634755325443,2.0,False
6510,162.0,160.0,600.4442799572108,228.6190426597633,32.0,120.08885599144216,7.620634755325443,2.0,False
6511,163.0,200.0,600.4442799572108,228.6190426597633,40.0,120.08885599144216,7.620634755325443,12.0,False
6512,164.0,240.0,600.4442799572108,228.6190426597633,48.0,120.08885599144216,7.620634755325443,11.0,False
6513,165.0,280.0,600.4442799572108,228.6190426597633,56.0,120.08885599144216,7.620634755325443,5.0,False
6515,166.0,360.0,600.4442799572108,228.6190426597633,72.0,120.08885599144216,7.620634755325443,10.0,False
6516,167.0,400.0,600.4442799572108,228.6190426597633,80.0,120.08885599144216,7.620634755325443,8.0,False
6538,168.0,180.0,635.0852961085884,228.6190426597633,36.0,127.01705922171769,7.620634755325443,2.0,False
6539,169.0,220.0,635.0852961085884,228.6190426597633,44.0,127.01705922171769,7.620634755325443,11.0,False
6540,170.0,260.0,635.0852961085884,228.6190426597633,52.0,127.01705922171769,7.620634755325443,11.0,False
6541,171.0,300.0,635.0852961085884,228.6190426597633,60.0,127.01705922171769,7.620634755325443,10.0,False
6542,172.0,340.0,635.0852961085884,228.6190426597633,68.0,127.01705922171769,7.620634755325443,11.0,False
6543,173.0,380.0,635.0852961085884,228.6190426597633,76.0,127.01705922171769,7.620634755325443,11.0,False
6563,174.0,120.0,669.7263122599659,228.6190426597633,24.0,133.9452624519932,7.620634755325443,2.0,False
6564,175.0,160.0,669.7263122599659,228.6190426597633,32.0,133.9452624519932,7.620634755325443,4.0,False
6565,176.0,200.0,669.7263122599659,228.6190426597633,40.0,133.9452624519932,7.620634755325443,9.0,False
6566,177.0,240.0,669.7263122599659,228.6190426597633,48.0,133.9452624519932,7.620634755325443,12.0,False
6567,178.0,280.0,669.7263122599659,228.6190426597633,56.0,133.9452624519932,7.620634755325443,6.0,False
6568,179.0,320.0,669.7263122599659,228.6190426597633,64.0,133.9452624519932,7.620634755325443,12.0,False
6569,180.0,360.0,669.7263122599659,228.6190426597633,72.0,133.9452624519932,7.620634755325443,11.0,False
6570,181.0,400.0,669.7263122599659,228.6190426597633,80.0,133.9452624519932,7.620634755325443,3.0,False
6591,182.0,140.0,704.3673284113435,228.6190426597633,28.0,140.8734656822687,7.620634755325443,7.0,False
6592,183.0,180.0,704.3673284113435,228.6190426597633,36.0,140.8734656822687,7.620634755325443,9.0,False
6593,184.0,220.0,704.3673284113435,228.6190426597633,44.0,140.8734656822687,7.620634755325443,11.0,False
6594,185.0,260.0,704.3673284113435,228.6190426597633,52.0,140.8734656822687,7.620634755325443,5.0,False
6595,186.0,300.0,704.3673284113435,228.6190426597633,60.0,140.8734656822687,7.620634755325443,6.0,False
6596,187.0,340.0,704.3673284113435,228.6190426597633,68.0,140.8734656822687,7.620634755325443,10.0,False
6619,188.0,200.0,739.0083445627209,228.6190426597633,40.0,147.8016689125442,7.620634755325443,2.0,False
6620,189.0,240.0,739.0083445627209,228.6190426597633,48.0,147.8016689125442,7.620634755325443,2.0,False
6622,190.0,320.0,739.0083445627209,228.6190426597633,64.0,147.8016689125442,7.620634755325443,4.0,False
6623,191.0,360.0,739.0083445627209,228.6190426597633,72.0,147.8016689125442,7.620634755325443,10.0,False
6650,192.0,340.0,773.6493607140985,228.6190426597633,68.0,154.72987214281972,7.620634755325443,5.0,False
6651,193.0,380.0,773.6493607140985,228.6190426597633,76.0,154.72987214281972,7.620634755325443,7.0,False
6675,194.0,280.0,808.2903768654761,228.6190426597633,56.0,161.65807537309522,7.620634755325443,3.0,False
6676,195.0,320.0,808.2903768654761,228.6190426597633,64.0,161.65807537309522,7.620634755325443,2.0,False
6677,196.0,360.0,808.2903768654761,228.6190426597633,72.0,161.65807537309522,7.620634755325443,3.0,False
7057,197.0,420.0,196.29909152447274,261.27890589687235,84.0,39.25981830489455,8.709296863229078,2.0,False
7083,198.0,360.0,230.94010767585027,261.27890589687235,72.0,46.18802153517005,8.709296863229078,4.0,False
7084,199.0,400.0,230.94010767585027,261.27890589687235,80.0,46.18802153517005,8.709296863229078,7.0,False
7085,200.0,440.0,230.94010767585027,261.27890589687235,88.0,46.18802153517005,8.709296863229078,3.0,False
7109,201.0,340.0,265.5811238272278,261.27890589687235,68.0,53.116224765445565,8.709296863229078,3.0,False
7110,202.0,380.0,265.5811238272278,261.27890589687235,76.0,53.116224765445565,8.709296863229078,10.0,False
7111,203.0,420.0,265.5811238272278,261.27890589687235,84.0,53.116224765445565,8.709296863229078,2.0,False
7137,204.0,360.0,300.22213997860536,261.27890589687235,72.0,60.04442799572107,8.709296863229078,5.0,False
7138,205.0,400.0,300.22213997860536,261.27890589687235,80.0,60.04442799572107,8.709296863229078,3.0,False
7161,206.0,260.0,334.86315612998294,261.27890589687235,52.0,66.9726312259966,8.709296863229078,2.0,False
7163,207.0,340.0,334.86315612998294,261.27890589687235,68.0,66.9726312259966,8.709296863229078,3.0,False
7188,208.0,240.0,369.50417228136047,261.27890589687235,48.0,73.9008344562721,8.709296863229078,6.0,False
7189,209.0,280.0,369.50417228136047,261.27890589687235,56.0,73.9008344562721,8.709296863229078,8.0,False
7190,210.0,320.0,369.50417228136047,261.27890589687235,64.0,73.9008344562721,8.709296863229078,2.0,False
7191,211.0,360.0,369.50417228136047,261.27890589687235,72.0,73.9008344562721,8.709296863229078,10.0,False
7215,212.0,260.0,404.145188432738,261.27890589687235,52.0,80.8290376865476,8.709296863229078,8.0,False
7216,213.0,300.0,404.145188432738,261.27890589687235,60.0,80.8290376865476,8.709296863229078,12.0,False
7217,214.0,340.0,404.145188432738,261.27890589687235,68.0,80.8290376865476,8.709296863229078,4.0,False
7218,215.0,380.0,404.145188432738,261.27890589687235,76.0,80.8290376865476,8.709296863229078,5.0,False
7242,216.0,240.0,438.7862045841155,261.27890589687235,48.0,87.75724091682311,8.709296863229078,2.0,False
7243,217.0,280.0,438.7862045841155,261.27890589687235,56.0,87.75724091682311,8.709296863229078,11.0,False
7244,218.0,320.0,438.7862045841155,261.27890589687235,64.0,87.75724091682311,8.709296863229078,6.0,False
7245,219.0,360.0,438.7862045841155,261.27890589687235,72.0,87.75724091682311,8.709296863229078,4.0,False
7268,220.0,220.0,473.4272207354931,261.27890589687235,44.0,94.68544414709862,8.709296863229078,2.0,False
7269,221.0,260.0,473.4272207354931,261.27890589687235,52.0,94.68544414709862,8.709296863229078,12.0,False
7270,222.0,300.0,473.4272207354931,261.27890589687235,60.0,94.68544414709862,8.709296863229078,10.0,False
7271,223.0,340.0,473.4272207354931,261.27890589687235,68.0,94.68544414709862,8.709296863229078,8.0,False
7295,224.0,200.0,508.06823688687064,261.27890589687235,40.0,101.61364737737412,8.709296863229078,6.0,False
7296,225.0,240.0,508.06823688687064,261.27890589687235,48.0,101.61364737737412,8.709296863229078,11.0,False
7297,226.0,280.0,508.06823688687064,261.27890589687235,56.0,101.61364737737412,8.709296863229078,12.0,False
7298,227.0,320.0,508.06823688687064,261.27890589687235,64.0,101.61364737737412,8.709296863229078,12.0,False
7299,228.0,360.0,508.06823688687064,261.27890589687235,72.0,101.61364737737412,8.709296863229078,8.0,False
7320,229.0,140.0,542.7092530382482,261.27890589687235,28.0,108.54185060764965,8.709296863229078,3.0,False
7321,230.0,180.0,542.7092530382482,261.27890589687235,36.0,108.54185060764965,8.709296863229078,11.0,False
7322,231.0,220.0,542.7092530382482,261.27890589687235,44.0,108.54185060764965,8.709296863229078,12.0,False
7323,232.0,260.0,542.7092530382482,261.27890589687235,52.0,108.54185060764965,8.709296863229078,12.0,False
7324,233.0,300.0,542.7092530382482,261.27890589687235,60.0,108.54185060764965,8.709296863229078,12.0,False
7325,234.0,340.0,542.7092530382482,261.27890589687235,68.0,108.54185060764965,8.709296863229078,12.0,False
7326,235.0,380.0,542.7092530382482,261.27890589687235,76.0,108.54185060764965,8.709296863229078,4.0,False
7348,236.0,160.0,577.3502691896257,261.27890589687235,32.0,115.47005383792514,8.709296863229078,6.0,False
7349,237.0,200.0,577.3502691896257,261.27890589687235,40.0,115.47005383792514,8.709296863229078,12.0,False
7350,238.0,240.0,577.3502691896257,261.27890589687235,48.0,115.47005383792514,8.709296863229078,12.0,False
7351,239.0,280.0,577.3502691896257,261.27890589687235,56.0,115.47005383792514,8.709296863229078,12.0,False
7352,240.0,320.0,577.3502691896257,261.27890589687235,64.0,115.47005383792514,8.709296863229078,6.0,False
7353,241.0,360.0,577.3502691896257,261.27890589687235,72.0,115.47005383792514,8.709296863229078,6.0,False
7354,242.0,400.0,577.3502691896257,261.27890589687235,80.0,115.47005383792514,8.709296863229078,3.0,False
7375,243.0,180.0,611.9912853410033,261.27890589687235,36.0,122.39825706820065,8.709296863229078,7.0,False
7376,244.0,220.0,611.9912853410033,261.27890589687235,44.0,122.39825706820065,8.709296863229078,12.0,False
7377,245.0,260.0,611.9912853410033,261.27890589687235,52.0,122.39825706820065,8.709296863229078,12.0,False
7378,246.0,300.0,611.9912853410033,261.27890589687235,60.0,122.39825706820065,8.709296863229078,6.0,False
7379,247.0,340.0,611.9912853410033,261.27890589687235,68.0,122.39825706820065,8.709296863229078,6.0,False
7380,248.0,380.0,611.9912853410033,261.27890589687235,76.0,122.39825706820065,8.709296863229078,11.0,False
7381,249.0,420.0,611.9912853410033,261.27890589687235,84.0,122.39825706820065,8.709296863229078,2.0,False
7402,250.0,160.0,646.6323014923809,261.27890589687235,32.0,129.32646029847618,8.709296863229078,3.0,False
7403,251.0,200.0,646.6323014923809,261.27890589687235,40.0,129.32646029847618,8.709296863229078,7.0,False
7404,252.0,240.0,646.6323014923809,261.27890589687235,48.0,129.32646029847618,8.709296863229078,12.0,False
7405,253.0,280.0,646.6323014923809,261.27890589687235,56.0,129.32646029847618,8.709296863229078,9.0,False
7406,254.0,320.0,646.6323014923809,261.27890589687235,64.0,129.32646029847618,8.709296863229078,12.0,False
7407,255.0,360.0,646.6323014923809,261.27890589687235,72.0,129.32646029847618,8.709296863229078,12.0,False
7408,256.0,400.0,646.6323014923809,261.27890589687235,80.0,129.32646029847618,8.709296863229078,8.0,False
7428,257.0,140.0,681.2733176437583,261.27890589687235,28.0,136.25466352875168,8.709296863229078,9.0,False
7429,258.0,180.0,681.2733176437583,261.27890589687235,36.0,136.25466352875168,8.709296863229078,12.0,False
7430,259.0,220.0,681.2733176437583,261.27890589687235,44.0,136.25466352875168,8.709296863229078,12.0,False
7431,260.0,260.0,681.2733176437583,261.27890589687235,52.0,136.25466352875168,8.709296863229078,9.0,False
7432,261.0,300.0,681.2733176437583,261.27890589687235,60.0,136.25466352875168,8.709296863229078,11.0,False
7433,262.0,340.0,681.2733176437583,261.27890589687235,68.0,136.25466352875168,8.709296863229078,12.0,False
