,id,x,y,z,i,j,k,degree,to_remove
7758,74.0,195.0,484.9742261192856,122.47448713915891,39.0,96.99484522385713,4.08248290463863,9.0,False
7759,75.0,225.0,484.9742261192856,122.47448713915891,45.0,96.99484522385713,4.08248290463863,8.0,False
7760,76.0,255.0,484.9742261192856,122.47448713915891,51.0,96.99484522385713,4.08248290463863,2.0,False
7761,77.0,285.0,484.9742261192856,122.47448713915891,57.0,96.99484522385713,4.08248290463863,6.0,False
7762,78.0,315.0,484.9742261192856,122.47448713915891,63.0,96.99484522385713,4.08248290463863,9.0,False
7763,79.0,345.0,484.9742261192856,122.47448713915891,69.0,96.99484522385713,4.08248290463863,10.0,False
7764,80.0,375.0,484.9742261192856,122.47448713915891,75.0,96.99484522385713,4.08248290463863,12.0,False
7765,81.0,405.0,484.9742261192856,122.47448713915891,81.0,96.99484522385713,4.08248290463863,10.0,False
7766,82.0,435.0,484.9742261192856,122.47448713915891,87.0,96.99484522385713,4.08248290463863,5.0,False
7767,83.0,465.0,484.9742261192856,122.47448713915891,93.0,96.99484522385713,4.08248290463863,3.0,False
7791,84.0,180.0,510.9549882328188,122.47448713915891,36.0,102.19099764656376,4.08248290463863,5.0,False
7792,85.0,210.0,510.9549882328188,122.47448713915891,42.0,102.19099764656376,4.08248290463863,11.0,False
7793,86.0,240.0,510.9549882328188,122.47448713915891,48.0,102.19099764656376,4.08248290463863,9.0,False
7794,87.0,270.0,510.9549882328188,122.47448713915891,54.0,102.19099764656376,4.08248290463863,2.0,False
7795,88.0,300.0,510.9549882328188,122.47448713915891,60.0,102.19099764656376,4.08248290463863,9.0,False
7796,89.0,330.0,510.9549882328188,122.47448713915891,66.0,102.19099764656376,4.08248290463863,9.0,False
7797,90.0,360.0,510.9549882328188,122.47448713915891,72.0,102.19099764656376,4.08248290463863,10.0,False
7798,91.0,390.0,510.9549882328188,122.47448713915891,78.0,102.19099764656376,4.08248290463863,10.0,False
7799,92.0,420.0,510.9549882328188,122.47448713915891,84.0,102.19099764656376,4.08248290463863,3.0,False
7826,93.0,195.0,536.9357503463519,122.47448713915891,39.0,107.38715006927039,4.08248290463863,7.0,False
7827,94.0,225.0,536.9357503463519,122.47448713915891,45.0,107.38715006927039,4.08248290463863,7.0,False
7828,95.0,255.0,536.9357503463519,122.47448713915891,51.0,107.38715006927039,4.08248290463863,2.0,False
7829,96.0,285.0,536.9357503463519,122.47448713915891,57.0,107.38715006927039,4.08248290463863,3.0,False
7830,97.0,315.0,536.9357503463519,122.47448713915891,63.0,107.38715006927039,4.08248290463863,9.0,False
7831,98.0,345.0,536.9357503463519,122.47448713915891,69.0,107.38715006927039,4.08248290463863,9.0,False
7832,99.0,375.0,536.9357503463519,122.47448713915891,75.0,107.38715006927039,4.08248290463863,7.0,False
7833,100.0,405.0,536.9357503463519,122.47448713915891,81.0,107.38715006927039,4.08248290463863,3.0,False
7859,101.0,180.0,562.9165124598851,122.47448713915891,36.0,112.58330249197702,4.08248290463863,2.0,False
7860,102.0,210.0,562.9165124598851,122.47448713915891,42.0,112.58330249197702,4.08248290463863,2.0,False
7861,103.0,240.0,562.9165124598851,122.47448713915891,48.0,112.58330249197702,4.08248290463863,2.0,False
7863,104.0,300.0,562.9165124598851,122.47448713915891,60.0,112.58330249197702,4.08248290463863,3.0,False
7864,105.0,330.0,562.9165124598851,122.47448713915891,66.0,112.58330249197702,4.08248290463863,7.0,False
7865,106.0,360.0,562.9165124598851,122.47448713915891,72.0,112.58330249197702,4.08248290463863,7.0,False
7899,107.0,345.0,588.8972745734183,122.47448713915891,69.0,117.77945491468365,4.08248290463863,5.0,False
7900,108.0,375.0,588.8972745734183,122.47448713915891,75.0,117.77945491468365,4.08248290463863,2.0,False
8952,109.0,315.0,285.78838324886476,146.9693845669907,63.0,57.15767664977295,4.898979485566357,3.0,False
8953,110.0,345.0,285.78838324886476,146.9693845669907,69.0,57.15767664977295,4.898979485566357,7.0,False
8954,111.0,375.0,285.78838324886476,146.9693845669907,75.0,57.15767664977295,4.898979485566357,5.0,False
8987,112.0,330.0,311.7691453623979,146.9693845669907,66.0,62.353829072479584,4.898979485566357,9.0,False
8988,113.0,360.0,311.7691453623979,146.9693845669907,72.0,62.353829072479584,4.898979485566357,11.0,False
8989,114.0,390.0,311.7691453623979,146.9693845669907,78.0,62.353829072479584,4.898979485566357,2.0,False
9021,115.0,345.0,337.749907475931,146.9693845669907,69.0,67.5499814951862,4.898979485566357,3.0,False
9123,116.0,330.0,415.6921938165305,146.9693845669907,66.0,83.1384387633061,4.898979485566357,2.0,False
9125,117.0,390.0,415.6921938165305,146.9693845669907,78.0,83.1384387633061,4.898979485566357,4.0,False
9126,118.0,420.0,415.6921938165305,146.9693845669907,84.0,83.1384387633061,4.898979485566357,9.0,False
9127,119.0,450.0,415.6921938165305,146.9693845669907,90.0,83.1384387633061,4.898979485566357,8.0,False
9128,120.0,480.0,415.6921938165305,146.9693845669907,96.0,83.1384387633061,4.898979485566357,6.0,False
9129,121.0,510.0,415.6921938165305,146.9693845669907,102.0,83.1384387633061,4.898979485566357,3.0,False
9156,122.0,315.0,441.67295593006367,146.9693845669907,63.0,88.33459118601273,4.898979485566357,5.0,False
9157,123.0,345.0,441.67295593006367,146.9693845669907,69.0,88.33459118601273,4.898979485566357,11.0,False
9158,124.0,375.0,441.67295593006367,146.9693845669907,75.0,88.33459118601273,4.898979485566357,8.0,False
9159,125.0,405.0,441.67295593006367,146.9693845669907,81.0,88.33459118601273,4.898979485566357,12.0,False
9160,126.0,435.0,441.67295593006367,146.9693845669907,87.0,88.33459118601273,4.898979485566357,12.0,False
9161,127.0,465.0,441.67295593006367,146.9693845669907,93.0,88.33459118601273,4.898979485566357,9.0,False
9162,128.0,495.0,441.67295593006367,146.9693845669907,99.0,88.33459118601273,4.898979485566357,3.0,False
9186,129.0,180.0,467.6537180435968,146.9693845669907,36.0,93.53074360871936,4.898979485566357,2.0,False
9187,130.0,210.0,467.6537180435968,146.9693845669907,42.0,93.53074360871936,4.898979485566357,5.0,False
9188,131.0,240.0,467.6537180435968,146.9693845669907,48.0,93.53074360871936,4.898979485566357,3.0,False
9189,132.0,270.0,467.6537180435968,146.9693845669907,54.0,93.53074360871936,4.898979485566357,5.0,False
9190,133.0,300.0,467.6537180435968,146.9693845669907,60.0,93.53074360871936,4.898979485566357,11.0,False
9191,134.0,330.0,467.6537180435968,146.9693845669907,66.0,93.53074360871936,4.898979485566357,12.0,False
9192,135.0,360.0,467.6537180435968,146.9693845669907,72.0,93.53074360871936,4.898979485566357,12.0,False
9193,136.0,390.0,467.6537180435968,146.9693845669907,78.0,93.53074360871936,4.898979485566357,12.0,False
9194,137.0,420.0,467.6537180435968,146.9693845669907,84.0,93.53074360871936,4.898979485566357,12.0,False
9195,138.0,450.0,467.6537180435968,146.9693845669907,90.0,93.53074360871936,4.898979485566357,11.0,False
9196,139.0,480.0,467.6537180435968,146.9693845669907,96.0,93.53074360871936,4.898979485566357,2.0,False
9219,140.0,165.0,493.63448015713,146.9693845669907,33.0,98.726896031426,4.898979485566357,2.0,False
9220,141.0,195.0,493.63448015713,146.9693845669907,39.0,98.726896031426,4.898979485566357,12.0,False
9221,142.0,225.0,493.63448015713,146.9693845669907,45.0,98.726896031426,4.898979485566357,12.0,False
9222,143.0,255.0,493.63448015713,146.9693845669907,51.0,98.726896031426,4.898979485566357,6.0,False
9223,144.0,285.0,493.63448015713,146.9693845669907,57.0,98.726896031426,4.898979485566357,7.0,False
9224,145.0,315.0,493.63448015713,146.9693845669907,63.0,98.726896031426,4.898979485566357,12.0,False
9225,146.0,345.0,493.63448015713,146.9693845669907,69.0,98.726896031426,4.898979485566357,12.0,False
9226,147.0,375.0,493.63448015713,146.9693845669907,75.0,98.726896031426,4.898979485566357,12.0,False
9227,148.0,405.0,493.63448015713,146.9693845669907,81.0,98.726896031426,4.898979485566357,11.0,False
9228,149.0,435.0,493.63448015713,146.9693845669907,87.0,98.726896031426,4.898979485566357,2.0,False
9254,150.0,180.0,519.6152422706632,146.9693845669907,36.0,103.92304845413264,4.898979485566357,5.0,False
9255,151.0,210.0,519.6152422706632,146.9693845669907,42.0,103.92304845413264,4.898979485566357,12.0,False
9256,152.0,240.0,519.6152422706632,146.9693845669907,48.0,103.92304845413264,4.898979485566357,9.0,False
9257,153.0,270.0,519.6152422706632,146.9693845669907,54.0,103.92304845413264,4.898979485566357,5.0,False
9258,154.0,300.0,519.6152422706632,146.9693845669907,60.0,103.92304845413264,4.898979485566357,12.0,False
9259,155.0,330.0,519.6152422706632,146.9693845669907,66.0,103.92304845413264,4.898979485566357,12.0,False
9260,156.0,360.0,519.6152422706632,146.9693845669907,72.0,103.92304845413264,4.898979485566357,12.0,False
9261,157.0,390.0,519.6152422706632,146.9693845669907,78.0,103.92304845413264,4.898979485566357,11.0,False
9262,158.0,420.0,519.6152422706632,146.9693845669907,84.0,103.92304845413264,4.898979485566357,3.0,False
9288,159.0,195.0,545.5960043841964,146.9693845669907,39.0,109.11920087683927,4.898979485566357,7.0,False
9289,160.0,225.0,545.5960043841964,146.9693845669907,45.0,109.11920087683927,4.898979485566357,6.0,False
9291,161.0,285.0,545.5960043841964,146.9693845669907,57.0,109.11920087683927,4.898979485566357,5.0,False
9292,162.0,315.0,545.5960043841964,146.9693845669907,63.0,109.11920087683927,4.898979485566357,12.0,False
9293,163.0,345.0,545.5960043841964,146.9693845669907,69.0,109.11920087683927,4.898979485566357,12.0,False
9294,164.0,375.0,545.5960043841964,146.9693845669907,75.0,109.11920087683927,4.898979485566357,7.0,False
9326,165.0,300.0,571.5767664977295,146.9693845669907,60.0,114.3153532995459,4.898979485566357,5.0,False
9327,166.0,330.0,571.5767664977295,146.9693845669907,66.0,114.3153532995459,4.898979485566357,8.0,False
9328,167.0,360.0,571.5767664977295,146.9693845669907,72.0,114.3153532995459,4.898979485566357,8.0,False
9360,168.0,315.0,597.5575286112627,146.9693845669907,63.0,119.51150572225254,4.898979485566357,3.0,False
9361,169.0,345.0,597.5575286112627,146.9693845669907,69.0,119.51150572225254,4.898979485566357,4.0,False
9399,170.0,450.0,623.5382907247958,146.9693845669907,90.0,124.70765814495917,4.898979485566357,2.0,False
9400,171.0,480.0,623.5382907247958,146.9693845669907,96.0,124.70765814495917,4.898979485566357,2.0,False
10343,172.0,225.0,268.46787517317597,171.46428199482247,45.0,53.693575034635195,5.715476066494082,2.0,False
10344,173.0,255.0,268.46787517317597,171.46428199482247,51.0,53.693575034635195,5.715476066494082,3.0,False
10345,174.0,285.0,268.46787517317597,171.46428199482247,57.0,53.693575034635195,5.715476066494082,2.0,False
10377,175.0,240.0,294.44863728670913,171.46428199482247,48.0,58.88972745734183,5.715476066494082,3.0,False
10378,176.0,270.0,294.44863728670913,171.46428199482247,54.0,58.88972745734183,5.715476066494082,2.0,False
10380,177.0,330.0,294.44863728670913,171.46428199482247,66.0,58.88972745734183,5.715476066494082,7.0,False
10381,178.0,360.0,294.44863728670913,171.46428199482247,72.0,58.88972745734183,5.715476066494082,6.0,False
10410,179.0,195.0,320.4293994002423,171.46428199482247,39.0,64.08587988004845,5.715476066494082,2.0,False
10412,180.0,255.0,320.4293994002423,171.46428199482247,51.0,64.08587988004845,5.715476066494082,4.0,False
10413,181.0,285.0,320.4293994002423,171.46428199482247,57.0,64.08587988004845,5.715476066494082,3.0,False
10414,182.0,315.0,320.4293994002423,171.46428199482247,63.0,64.08587988004845,5.715476066494082,6.0,False
10415,183.0,345.0,320.4293994002423,171.46428199482247,69.0,64.08587988004845,5.715476066494082,12.0,False
10416,184.0,375.0,320.4293994002423,171.46428199482247,75.0,64.08587988004845,5.715476066494082,5.0,False
10446,185.0,270.0,346.4101615137754,171.46428199482247,54.0,69.28203230275508,5.715476066494082,3.0,False
10447,186.0,300.0,346.4101615137754,171.46428199482247,60.0,69.28203230275508,5.715476066494082,3.0,False
10448,187.0,330.0,346.4101615137754,171.46428199482247,66.0,69.28203230275508,5.715476066494082,5.0,False
10449,188.0,360.0,346.4101615137754,171.46428199482247,72.0,69.28203230275508,5.715476066494082,3.0,False
10481,189.0,285.0,372.39092362730855,171.46428199482247,57.0,74.47818472546172,5.715476066494082,2.0,False
10482,190.0,315.0,372.39092362730855,171.46428199482247,63.0,74.47818472546172,5.715476066494082,3.0,False
10515,191.0,300.0,398.3716857408417,171.46428199482247,60.0,79.67433714816835,5.715476066494082,3.0,False
10516,192.0,330.0,398.3716857408417,171.46428199482247,66.0,79.67433714816835,5.715476066494082,2.0,False
10519,193.0,420.0,398.3716857408417,171.46428199482247,84.0,79.67433714816835,5.715476066494082,2.0,False
10520,194.0,450.0,398.3716857408417,171.46428199482247,90.0,79.67433714816835,5.715476066494082,3.0,False
10521,195.0,480.0,398.3716857408417,171.46428199482247,96.0,79.67433714816835,5.715476066494082,6.0,False
10522,196.0,510.0,398.3716857408417,171.46428199482247,102.0,79.67433714816835,5.715476066494082,2.0,False
10550,197.0,315.0,424.3524478543749,171.46428199482247,63.0,84.87048957087498,5.715476066494082,2.0,False
10551,198.0,345.0,424.3524478543749,171.46428199482247,69.0,84.87048957087498,5.715476066494082,4.0,False
10552,199.0,375.0,424.3524478543749,171.46428199482247,75.0,84.87048957087498,5.715476066494082,3.0,False
10553,200.0,405.0,424.3524478543749,171.46428199482247,81.0,84.87048957087498,5.715476066494082,11.0,False
10554,201.0,435.0,424.3524478543749,171.46428199482247,87.0,84.87048957087498,5.715476066494082,12.0,False
10555,202.0,465.0,424.3524478543749,171.46428199482247,93.0,84.87048957087498,5.715476066494082,9.0,False
10556,203.0,495.0,424.3524478543749,171.46428199482247,99.0,84.87048957087498,5.715476066494082,12.0,False
10557,204.0,525.0,424.3524478543749,171.46428199482247,105.0,84.87048957087498,5.715476066494082,4.0,False
10581,205.0,240.0,450.33320996790803,171.46428199482247,48.0,90.06664199358161,5.715476066494082,2.0,False
10582,206.0,270.0,450.33320996790803,171.46428199482247,54.0,90.06664199358161,5.715476066494082,7.0,False
10583,207.0,300.0,450.33320996790803,171.46428199482247,60.0,90.06664199358161,5.715476066494082,7.0,False
10584,208.0,330.0,450.33320996790803,171.46428199482247,66.0,90.06664199358161,5.715476066494082,12.0,False
10585,209.0,360.0,450.33320996790803,171.46428199482247,72.0,90.06664199358161,5.715476066494082,12.0,False
10586,210.0,390.0,450.33320996790803,171.46428199482247,78.0,90.06664199358161,5.715476066494082,12.0,False
10587,211.0,420.0,450.33320996790803,171.46428199482247,84.0,90.06664199358161,5.715476066494082,12.0,False
10588,212.0,450.0,450.33320996790803,171.46428199482247,90.0,90.06664199358161,5.715476066494082,12.0,False
10589,213.0,480.0,450.33320996790803,171.46428199482247,96.0,90.06664199358161,5.715476066494082,5.0,False
10590,214.0,510.0,450.33320996790803,171.46428199482247,102.0,90.06664199358161,5.715476066494082,6.0,False
10614,215.0,195.0,476.3139720814412,171.46428199482247,39.0,95.26279441628824,5.715476066494082,4.0,False
10615,216.0,225.0,476.3139720814412,171.46428199482247,45.0,95.26279441628824,5.715476066494082,10.0,False
10616,217.0,255.0,476.3139720814412,171.46428199482247,51.0,95.26279441628824,5.715476066494082,12.0,False
10617,218.0,285.0,476.3139720814412,171.46428199482247,57.0,95.26279441628824,5.715476066494082,12.0,False
10618,219.0,315.0,476.3139720814412,171.46428199482247,63.0,95.26279441628824,5.715476066494082,12.0,False
10619,220.0,345.0,476.3139720814412,171.46428199482247,69.0,95.26279441628824,5.715476066494082,12.0,False
10620,221.0,375.0,476.3139720814412,171.46428199482247,75.0,95.26279441628824,5.715476066494082,12.0,False
10621,222.0,405.0,476.3139720814412,171.46428199482247,81.0,95.26279441628824,5.715476066494082,12.0,False
10622,223.0,435.0,476.3139720814412,171.46428199482247,87.0,95.26279441628824,5.715476066494082,10.0,False
10623,224.0,465.0,476.3139720814412,171.46428199482247,93.0,95.26279441628824,5.715476066494082,4.0,False
10625,225.0,525.0,476.3139720814412,171.46428199482247,105.0,95.26279441628824,5.715476066494082,2.0,False
10646,226.0,150.0,502.29473419497435,171.46428199482247,30.0,100.45894683899488,5.715476066494082,2.0,False
10647,227.0,180.0,502.29473419497435,171.46428199482247,36.0,100.45894683899488,5.715476066494082,11.0,False
10648,228.0,210.0,502.29473419497435,171.46428199482247,42.0,100.45894683899488,5.715476066494082,12.0,False
10649,229.0,240.0,502.29473419497435,171.46428199482247,48.0,100.45894683899488,5.715476066494082,12.0,False
10650,230.0,270.0,502.29473419497435,171.46428199482247,54.0,100.45894683899488,5.715476066494082,12.0,False
10651,231.0,300.0,502.29473419497435,171.46428199482247,60.0,100.45894683899488,5.715476066494082,12.0,False
10652,232.0,330.0,502.29473419497435,171.46428199482247,66.0,100.45894683899488,5.715476066494082,12.0,False
10653,233.0,360.0,502.29473419497435,171.46428199482247,72.0,100.45894683899488,5.715476066494082,12.0,False
10654,234.0,390.0,502.29473419497435,171.46428199482247,78.0,100.45894683899488,5.715476066494082,12.0,False
10655,235.0,420.0,502.29473419497435,171.46428199482247,84.0,100.45894683899488,5.715476066494082,6.0,False
10681,236.0,165.0,528.2754963085076,171.46428199482247,33.0,105.65509926170152,5.715476066494082,8.0,False
10682,237.0,195.0,528.2754963085076,171.46428199482247,39.0,105.65509926170152,5.715476066494082,12.0,False
10683,238.0,225.0,528.2754963085076,171.46428199482247,45.0,105.65509926170152,5.715476066494082,12.0,False
10684,239.0,255.0,528.2754963085076,171.46428199482247,51.0,105.65509926170152,5.715476066494082,7.0,False
10685,240.0,285.0,528.2754963085076,171.46428199482247,57.0,105.65509926170152,5.715476066494082,12.0,False
10686,241.0,315.0,528.2754963085076,171.46428199482247,63.0,105.65509926170152,5.715476066494082,12.0,False
10687,242.0,345.0,528.2754963085076,171.46428199482247,69.0,105.65509926170152,5.715476066494082,12.0,False
10688,243.0,375.0,528.2754963085076,171.46428199482247,75.0,105.65509926170152,5.715476066494082,12.0,False
10689,244.0,405.0,528.2754963085076,171.46428199482247,81.0,105.65509926170152,5.715476066494082,9.0,False
10715,245.0,180.0,554.2562584220408,171.46428199482247,36.0,110.85125168440815,5.715476066494082,6.0,False
10716,246.0,210.0,554.2562584220408,171.46428199482247,42.0,110.85125168440815,5.715476066494082,9.0,False
10717,247.0,240.0,554.2562584220408,171.46428199482247,48.0,110.85125168440815,5.715476066494082,3.0,False
10718,248.0,270.0,554.2562584220408,171.46428199482247,54.0,110.85125168440815,5.715476066494082,5.0,False
10719,249.0,300.0,554.2562584220408,171.46428199482247,60.0,110.85125168440815,5.715476066494082,12.0,False
10720,250.0,330.0,554.2562584220408,171.46428199482247,66.0,110.85125168440815,5.715476066494082,12.0,False
10721,251.0,360.0,554.2562584220408,171.46428199482247,72.0,110.85125168440815,5.715476066494082,12.0,False
10722,252.0,390.0,554.2562584220408,171.46428199482247,78.0,110.85125168440815,5.715476066494082,3.0,False
10753,253.0,285.0,580.237020535574,171.46428199482247,57.0,116.04740410711479,5.715476066494082,4.0,False
10754,254.0,315.0,580.237020535574,171.46428199482247,63.0,116.04740410711479,5.715476066494082,12.0,False
10755,255.0,345.0,580.237020535574,171.46428199482247,69.0,116.04740410711479,5.715476066494082,12.0,False
10756,256.0,375.0,580.237020535574,171.46428199482247,75.0,116.04740410711479,5.715476066494082,5.0,False
10757,257.0,405.0,580.237020535574,171.46428199482247,81.0,116.04740410711479,5.715476066494082,2.0,False
10758,258.0,435.0,580.237020535574,171.46428199482247,87.0,116.04740410711479,5.715476066494082,5.0,False
10759,259.0,465.0,580.237020535574,171.46428199482247,93.0,116.04740410711479,5.715476066494082,4.0,False
10787,260.0,300.0,606.2177826491071,171.46428199482247,60.0,121.24355652982142,5.715476066494082,4.0,False
10788,261.0,330.0,606.2177826491071,171.46428199482247,66.0,121.24355652982142,5.715476066494082,9.0,False
10789,262.0,360.0,606.2177826491071,171.46428199482247,72.0,121.24355652982142,5.715476066494082,6.0,False
