,id,x,y,z,i,j,k,degree,to_remove
4291,105.0,300.0,739.0083445627209,130.63945294843617,60.0,147.8016689125442,4.354648431614539,7.0,False
4292,106.0,340.0,739.0083445627209,130.63945294843617,68.0,147.8016689125442,4.354648431614539,6.0,False
4297,107.0,540.0,739.0083445627209,130.63945294843617,108.0,147.8016689125442,4.354648431614539,9.0,False
4298,108.0,580.0,739.0083445627209,130.63945294843617,116.0,147.8016689125442,4.354648431614539,8.0,False
4320,109.0,320.0,773.6493607140985,130.63945294843617,64.0,154.72987214281972,4.354648431614539,2.0,False
4325,110.0,520.0,773.6493607140985,130.63945294843617,104.0,154.72987214281972,4.354648431614539,2.0,False
4326,111.0,560.0,773.6493607140985,130.63945294843617,112.0,154.72987214281972,4.354648431614539,8.0,False
4328,112.0,640.0,773.6493607140985,130.63945294843617,128.0,154.72987214281972,4.354648431614539,3.0,False
4353,113.0,540.0,808.2903768654761,130.63945294843617,108.0,161.65807537309522,4.354648431614539,2.0,False
4354,114.0,580.0,808.2903768654761,130.63945294843617,116.0,161.65807537309522,4.354648431614539,11.0,False
4355,115.0,620.0,808.2903768654761,130.63945294843617,124.0,161.65807537309522,4.354648431614539,7.0,False
4356,116.0,660.0,808.2903768654761,130.63945294843617,132.0,161.65807537309522,4.354648431614539,2.0,False
4382,117.0,560.0,842.9313930168536,130.63945294843617,112.0,168.58627860337072,4.354648431614539,2.0,False
4383,118.0,600.0,842.9313930168536,130.63945294843617,120.0,168.58627860337072,4.354648431614539,4.0,False
4384,119.0,640.0,842.9313930168536,130.63945294843617,128.0,168.58627860337072,4.354648431614539,2.0,False
4762,120.0,120.0,196.29909152447274,163.2993161855452,24.0,39.25981830489455,5.443310539518174,4.0,False
4790,121.0,100.0,230.94010767585027,163.2993161855452,20.0,46.18802153517005,5.443310539518174,5.0,False
4791,122.0,140.0,230.94010767585027,163.2993161855452,28.0,46.18802153517005,5.443310539518174,4.0,False
4912,123.0,500.0,369.50417228136047,163.2993161855452,100.0,73.9008344562721,5.443310539518174,2.0,False
4913,124.0,540.0,369.50417228136047,163.2993161855452,108.0,73.9008344562721,5.443310539518174,5.0,False
4940,125.0,520.0,404.145188432738,163.2993161855452,104.0,80.8290376865476,5.443310539518174,7.0,False
