,id,x,y,z,i,j,k,degree,to_remove
1540,23.0,160.0,300.22213997860536,65.31972647421809,32.0,60.04442799572107,2.1773242158072694,3.0,False
1561,24.0,60.0,334.86315612998294,65.31972647421809,12.0,66.9726312259966,2.1773242158072694,3.0,False
2165,25.0,220.0,207.84609690826525,97.97958971132712,44.0,41.56921938165305,3.265986323710904,2.0,False
2186,26.0,120.0,242.4871130596428,97.97958971132712,24.0,48.49742261192856,3.265986323710904,6.0,False
2187,27.0,160.0,242.4871130596428,97.97958971132712,32.0,48.49742261192856,3.265986323710904,6.0,False
2209,28.0,60.0,277.12812921102034,97.97958971132712,12.0,55.42562584220407,3.265986323710904,3.0,False
2210,29.0,100.0,277.12812921102034,97.97958971132712,20.0,55.42562584220407,3.265986323710904,11.0,False
2211,30.0,140.0,277.12812921102034,97.97958971132712,28.0,55.42562584220407,3.265986323710904,11.0,False
2212,31.0,180.0,277.12812921102034,97.97958971132712,36.0,55.42562584220407,3.265986323710904,2.0,False
2233,32.0,80.0,311.7691453623979,97.97958971132712,16.0,62.353829072479584,3.265986323710904,2.0,False
2234,33.0,120.0,311.7691453623979,97.97958971132712,24.0,62.353829072479584,3.265986323710904,5.0,False
2235,34.0,160.0,311.7691453623979,97.97958971132712,32.0,62.353829072479584,3.265986323710904,3.0,False
2813,35.0,220.0,184.75208614068023,130.63945294843617,44.0,36.95041722813605,4.354648431614539,6.0,False
2814,36.0,260.0,184.75208614068023,130.63945294843617,52.0,36.95041722813605,4.354648431614539,2.0,False
2835,37.0,120.0,219.39310229205776,130.63945294843617,24.0,43.878620458411554,4.354648431614539,2.0,False
2836,38.0,160.0,219.39310229205776,130.63945294843617,32.0,43.878620458411554,4.354648431614539,4.0,False
2837,39.0,200.0,219.39310229205776,130.63945294843617,40.0,43.878620458411554,4.354648431614539,4.0,False
2838,40.0,240.0,219.39310229205776,130.63945294843617,48.0,43.878620458411554,4.354648431614539,6.0,False
2858,41.0,100.0,254.03411844343532,130.63945294843617,20.0,50.80682368868706,4.354648431614539,3.0,False
2859,42.0,140.0,254.03411844343532,130.63945294843617,28.0,50.80682368868706,4.354648431614539,12.0,False
2860,43.0,180.0,254.03411844343532,130.63945294843617,36.0,50.80682368868706,4.354648431614539,6.0,False
2882,44.0,80.0,288.67513459481285,130.63945294843617,16.0,57.73502691896257,4.354648431614539,2.0,False
2883,45.0,120.0,288.67513459481285,130.63945294843617,24.0,57.73502691896257,4.354648431614539,11.0,False
2884,46.0,160.0,288.67513459481285,130.63945294843617,32.0,57.73502691896257,4.354648431614539,10.0,False
2907,47.0,140.0,323.31615074619043,130.63945294843617,28.0,64.66323014923809,4.354648431614539,4.0,False
3457,48.0,60.0,161.6580753730952,163.2993161855452,12.0,32.33161507461904,5.443310539518174,2.0,False
3461,49.0,220.0,161.6580753730952,163.2993161855452,44.0,32.33161507461904,5.443310539518174,4.0,False
3462,50.0,260.0,161.6580753730952,163.2993161855452,52.0,32.33161507461904,5.443310539518174,3.0,False
3481,51.0,80.0,196.29909152447274,163.2993161855452,16.0,39.25981830489455,5.443310539518174,2.0,False
3482,52.0,120.0,196.29909152447274,163.2993161855452,24.0,39.25981830489455,5.443310539518174,3.0,False
3484,53.0,200.0,196.29909152447274,163.2993161855452,40.0,39.25981830489455,5.443310539518174,7.0,False
3485,54.0,240.0,196.29909152447274,163.2993161855452,48.0,39.25981830489455,5.443310539518174,11.0,False
3506,55.0,100.0,230.94010767585027,163.2993161855452,20.0,46.18802153517005,5.443310539518174,6.0,False
3507,56.0,140.0,230.94010767585027,163.2993161855452,28.0,46.18802153517005,5.443310539518174,7.0,False
3508,57.0,180.0,230.94010767585027,163.2993161855452,36.0,46.18802153517005,5.443310539518174,8.0,False
3509,58.0,220.0,230.94010767585027,163.2993161855452,44.0,46.18802153517005,5.443310539518174,10.0,False
3510,59.0,260.0,230.94010767585027,163.2993161855452,52.0,46.18802153517005,5.443310539518174,4.0,False
3529,60.0,80.0,265.5811238272278,163.2993161855452,16.0,53.116224765445565,5.443310539518174,3.0,False
3530,61.0,120.0,265.5811238272278,163.2993161855452,24.0,53.116224765445565,5.443310539518174,10.0,False
3531,62.0,160.0,265.5811238272278,163.2993161855452,32.0,53.116224765445565,5.443310539518174,12.0,False
3532,63.0,200.0,265.5811238272278,163.2993161855452,40.0,53.116224765445565,5.443310539518174,4.0,False
3533,64.0,240.0,265.5811238272278,163.2993161855452,48.0,53.116224765445565,5.443310539518174,2.0,False
3554,65.0,100.0,300.22213997860536,163.2993161855452,20.0,60.04442799572107,5.443310539518174,7.0,False
3555,66.0,140.0,300.22213997860536,163.2993161855452,28.0,60.04442799572107,5.443310539518174,12.0,False
3556,67.0,180.0,300.22213997860536,163.2993161855452,36.0,60.04442799572107,5.443310539518174,7.0,False
3578,68.0,120.0,334.86315612998294,163.2993161855452,24.0,66.9726312259966,5.443310539518174,5.0,False
3579,69.0,160.0,334.86315612998294,163.2993161855452,32.0,66.9726312259966,5.443310539518174,5.0,False
3602,70.0,100.0,369.50417228136047,163.2993161855452,20.0,73.9008344562721,5.443310539518174,2.0,False
4129,71.0,40.0,138.56406460551017,195.95917942265424,8.0,27.712812921102035,6.531972647421808,3.0,False
4130,72.0,80.0,138.56406460551017,195.95917942265424,16.0,27.712812921102035,6.531972647421808,7.0,False
4153,73.0,60.0,173.20508075688772,195.95917942265424,12.0,34.64101615137754,6.531972647421808,8.0,False
4154,74.0,100.0,173.20508075688772,195.95917942265424,20.0,34.64101615137754,6.531972647421808,7.0,False
4156,75.0,180.0,173.20508075688772,195.95917942265424,36.0,34.64101615137754,6.531972647421808,3.0,False
4157,76.0,220.0,173.20508075688772,195.95917942265424,44.0,34.64101615137754,6.531972647421808,9.0,False
4158,77.0,260.0,173.20508075688772,195.95917942265424,52.0,34.64101615137754,6.531972647421808,5.0,False
4178,78.0,80.0,207.84609690826525,195.95917942265424,16.0,41.56921938165305,6.531972647421808,9.0,False
4179,79.0,120.0,207.84609690826525,195.95917942265424,24.0,41.56921938165305,6.531972647421808,11.0,False
4180,80.0,160.0,207.84609690826525,195.95917942265424,32.0,41.56921938165305,6.531972647421808,4.0,False
4181,81.0,200.0,207.84609690826525,195.95917942265424,40.0,41.56921938165305,6.531972647421808,12.0,False
4182,82.0,240.0,207.84609690826525,195.95917942265424,48.0,41.56921938165305,6.531972647421808,10.0,False
4201,83.0,60.0,242.4871130596428,195.95917942265424,12.0,48.49742261192856,6.531972647421808,3.0,False
4202,84.0,100.0,242.4871130596428,195.95917942265424,20.0,48.49742261192856,6.531972647421808,12.0,False
4203,85.0,140.0,242.4871130596428,195.95917942265424,28.0,48.49742261192856,6.531972647421808,12.0,False
4204,86.0,180.0,242.4871130596428,195.95917942265424,36.0,48.49742261192856,6.531972647421808,12.0,False
4205,87.0,220.0,242.4871130596428,195.95917942265424,44.0,48.49742261192856,6.531972647421808,8.0,False
4226,88.0,80.0,277.12812921102034,195.95917942265424,16.0,55.42562584220407,6.531972647421808,6.0,False
4227,89.0,120.0,277.12812921102034,195.95917942265424,24.0,55.42562584220407,6.531972647421808,12.0,False
4228,90.0,160.0,277.12812921102034,195.95917942265424,32.0,55.42562584220407,6.531972647421808,12.0,False
4229,91.0,200.0,277.12812921102034,195.95917942265424,40.0,55.42562584220407,6.531972647421808,5.0,False
4249,92.0,60.0,311.7691453623979,195.95917942265424,12.0,62.353829072479584,6.531972647421808,2.0,False
4250,93.0,100.0,311.7691453623979,195.95917942265424,20.0,62.353829072479584,6.531972647421808,8.0,False
4251,94.0,140.0,311.7691453623979,195.95917942265424,28.0,62.353829072479584,6.531972647421808,12.0,False
4252,95.0,180.0,311.7691453623979,195.95917942265424,36.0,62.353829072479584,6.531972647421808,11.0,False
4253,96.0,220.0,311.7691453623979,195.95917942265424,44.0,62.353829072479584,6.531972647421808,2.0,False
4273,97.0,40.0,346.41016151377545,195.95917942265424,8.0,69.28203230275508,6.531972647421808,3.0,False
4274,98.0,80.0,346.41016151377545,195.95917942265424,16.0,69.28203230275508,6.531972647421808,9.0,False
4275,99.0,120.0,346.41016151377545,195.95917942265424,24.0,69.28203230275508,6.531972647421808,10.0,False
4276,100.0,160.0,346.41016151377545,195.95917942265424,32.0,69.28203230275508,6.531972647421808,7.0,False
4277,101.0,200.0,346.41016151377545,195.95917942265424,40.0,69.28203230275508,6.531972647421808,3.0,False
4297,102.0,60.0,381.051177665153,195.95917942265424,12.0,76.2102355330306,6.531972647421808,2.0,False
4298,103.0,100.0,381.051177665153,195.95917942265424,20.0,76.2102355330306,6.531972647421808,4.0,False
4299,104.0,140.0,381.051177665153,195.95917942265424,28.0,76.2102355330306,6.531972647421808,3.0,False
4776,105.0,40.0,115.47005383792514,228.6190426597633,8.0,23.094010767585026,7.620634755325443,2.0,False
4777,106.0,80.0,115.47005383792514,228.6190426597633,16.0,23.094010767585026,7.620634755325443,4.0,False
4801,107.0,60.0,150.11106998930268,228.6190426597633,12.0,30.022213997860536,7.620634755325443,11.0,False
4802,108.0,100.0,150.11106998930268,228.6190426597633,20.0,30.022213997860536,7.620634755325443,10.0,False
4803,109.0,140.0,150.11106998930268,228.6190426597633,28.0,30.022213997860536,7.620634755325443,2.0,False
4804,110.0,180.0,150.11106998930268,228.6190426597633,36.0,30.022213997860536,7.620634755325443,2.0,False
4805,111.0,220.0,150.11106998930268,228.6190426597633,44.0,30.022213997860536,7.620634755325443,3.0,False
4824,112.0,40.0,184.75208614068023,228.6190426597633,8.0,36.95041722813605,7.620634755325443,2.0,False
4825,113.0,80.0,184.75208614068023,228.6190426597633,16.0,36.95041722813605,7.620634755325443,12.0,False
4826,114.0,120.0,184.75208614068023,228.6190426597633,24.0,36.95041722813605,7.620634755325443,11.0,False
4827,115.0,160.0,184.75208614068023,228.6190426597633,32.0,36.95041722813605,7.620634755325443,3.0,False
4828,116.0,200.0,184.75208614068023,228.6190426597633,40.0,36.95041722813605,7.620634755325443,11.0,False
4829,117.0,240.0,184.75208614068023,228.6190426597633,48.0,36.95041722813605,7.620634755325443,8.0,False
4849,118.0,60.0,219.39310229205776,228.6190426597633,12.0,43.878620458411554,7.620634755325443,7.0,False
4850,119.0,100.0,219.39310229205776,228.6190426597633,20.0,43.878620458411554,7.620634755325443,12.0,False
4851,120.0,140.0,219.39310229205776,228.6190426597633,28.0,43.878620458411554,7.620634755325443,7.0,False
4852,121.0,180.0,219.39310229205776,228.6190426597633,36.0,43.878620458411554,7.620634755325443,9.0,False
4853,122.0,220.0,219.39310229205776,228.6190426597633,44.0,43.878620458411554,7.620634755325443,11.0,False
4854,123.0,260.0,219.39310229205776,228.6190426597633,52.0,43.878620458411554,7.620634755325443,3.0,False
4873,124.0,80.0,254.03411844343532,228.6190426597633,16.0,50.80682368868706,7.620634755325443,9.0,False
4874,125.0,120.0,254.03411844343532,228.6190426597633,24.0,50.80682368868706,7.620634755325443,12.0,False
4875,126.0,160.0,254.03411844343532,228.6190426597633,32.0,50.80682368868706,7.620634755325443,6.0,False
4876,127.0,200.0,254.03411844343532,228.6190426597633,40.0,50.80682368868706,7.620634755325443,4.0,False
4877,128.0,240.0,254.03411844343532,228.6190426597633,48.0,50.80682368868706,7.620634755325443,2.0,False
4897,129.0,60.0,288.67513459481285,228.6190426597633,12.0,57.73502691896257,7.620634755325443,2.0,False
4898,130.0,100.0,288.67513459481285,228.6190426597633,20.0,57.73502691896257,7.620634755325443,12.0,False
4899,131.0,140.0,288.67513459481285,228.6190426597633,28.0,57.73502691896257,7.620634755325443,11.0,False
4900,132.0,180.0,288.67513459481285,228.6190426597633,36.0,57.73502691896257,7.620634755325443,8.0,False
4901,133.0,220.0,288.67513459481285,228.6190426597633,44.0,57.73502691896257,7.620634755325443,3.0,False
4920,134.0,40.0,323.31615074619043,228.6190426597633,8.0,64.66323014923809,7.620634755325443,2.0,False
4921,135.0,80.0,323.31615074619043,228.6190426597633,16.0,64.66323014923809,7.620634755325443,5.0,False
4922,136.0,120.0,323.31615074619043,228.6190426597633,24.0,64.66323014923809,7.620634755325443,12.0,False
4923,137.0,160.0,323.31615074619043,228.6190426597633,32.0,64.66323014923809,7.620634755325443,12.0,False
4924,138.0,200.0,323.31615074619043,228.6190426597633,40.0,64.66323014923809,7.620634755325443,11.0,False
4945,139.0,60.0,357.95716689756796,228.6190426597633,12.0,71.59143337951359,7.620634755325443,10.0,False
4946,140.0,100.0,357.95716689756796,228.6190426597633,20.0,71.59143337951359,7.620634755325443,12.0,False
4947,141.0,140.0,357.95716689756796,228.6190426597633,28.0,71.59143337951359,7.620634755325443,12.0,False
4948,142.0,180.0,357.95716689756796,228.6190426597633,36.0,71.59143337951359,7.620634755325443,8.0,False
4949,143.0,220.0,357.95716689756796,228.6190426597633,44.0,71.59143337951359,7.620634755325443,2.0,False
4950,144.0,260.0,357.95716689756796,228.6190426597633,52.0,71.59143337951359,7.620634755325443,2.0,False
4969,145.0,80.0,392.5981830489455,228.6190426597633,16.0,78.5196366097891,7.620634755325443,5.0,False
4970,146.0,120.0,392.5981830489455,228.6190426597633,24.0,78.5196366097891,7.620634755325443,5.0,False
4971,147.0,160.0,392.5981830489455,228.6190426597633,32.0,78.5196366097891,7.620634755325443,4.0,False
5449,148.0,60.0,127.01705922171766,261.27890589687235,12.0,25.40341184434353,8.709296863229078,8.0,False
5450,149.0,100.0,127.01705922171766,261.27890589687235,20.0,25.40341184434353,8.709296863229078,4.0,False
5473,150.0,40.0,161.6580753730952,261.27890589687235,8.0,32.33161507461904,8.709296863229078,5.0,False
5474,151.0,80.0,161.6580753730952,261.27890589687235,16.0,32.33161507461904,8.709296863229078,12.0,False
5475,152.0,120.0,161.6580753730952,261.27890589687235,24.0,32.33161507461904,8.709296863229078,7.0,False
5497,153.0,60.0,196.29909152447274,261.27890589687235,12.0,39.25981830489455,8.709296863229078,9.0,False
5498,154.0,100.0,196.29909152447274,261.27890589687235,20.0,39.25981830489455,8.709296863229078,12.0,False
5499,155.0,140.0,196.29909152447274,261.27890589687235,28.0,39.25981830489455,8.709296863229078,10.0,False
5500,156.0,180.0,196.29909152447274,261.27890589687235,36.0,39.25981830489455,8.709296863229078,2.0,False
5501,157.0,220.0,196.29909152447274,261.27890589687235,44.0,39.25981830489455,8.709296863229078,3.0,False
5521,158.0,40.0,230.94010767585027,261.27890589687235,8.0,46.18802153517005,8.709296863229078,4.0,False
5522,159.0,80.0,230.94010767585027,261.27890589687235,16.0,46.18802153517005,8.709296863229078,12.0,False
5523,160.0,120.0,230.94010767585027,261.27890589687235,24.0,46.18802153517005,8.709296863229078,12.0,False
5524,161.0,160.0,230.94010767585027,261.27890589687235,32.0,46.18802153517005,8.709296863229078,6.0,False
5525,162.0,200.0,230.94010767585027,261.27890589687235,40.0,46.18802153517005,8.709296863229078,2.0,False
5545,163.0,60.0,265.5811238272278,261.27890589687235,12.0,53.116224765445565,8.709296863229078,3.0,False
5546,164.0,100.0,265.5811238272278,261.27890589687235,20.0,53.116224765445565,8.709296863229078,12.0,False
5547,165.0,140.0,265.5811238272278,261.27890589687235,28.0,53.116224765445565,8.709296863229078,7.0,False
5548,166.0,180.0,265.5811238272278,261.27890589687235,36.0,53.116224765445565,8.709296863229078,3.0,False
5550,167.0,260.0,265.5811238272278,261.27890589687235,52.0,53.116224765445565,8.709296863229078,2.0,False
5551,168.0,300.0,265.5811238272278,261.27890589687235,60.0,53.116224765445565,8.709296863229078,2.0,False
5570,169.0,80.0,300.22213997860536,261.27890589687235,16.0,60.04442799572107,8.709296863229078,7.0,False
5571,170.0,120.0,300.22213997860536,261.27890589687235,24.0,60.04442799572107,8.709296863229078,12.0,False
5572,171.0,160.0,300.22213997860536,261.27890589687235,32.0,60.04442799572107,8.709296863229078,10.0,False
5573,172.0,200.0,300.22213997860536,261.27890589687235,40.0,60.04442799572107,8.709296863229078,9.0,False
5574,173.0,240.0,300.22213997860536,261.27890589687235,48.0,60.04442799572107,8.709296863229078,5.0,False
5575,174.0,280.0,300.22213997860536,261.27890589687235,56.0,60.04442799572107,8.709296863229078,4.0,False
5576,175.0,320.0,300.22213997860536,261.27890589687235,64.0,60.04442799572107,8.709296863229078,2.0,False
5592,176.0,20.0,334.86315612998294,261.27890589687235,4.0,66.9726312259966,8.709296863229078,2.0,False
5593,177.0,60.0,334.86315612998294,261.27890589687235,12.0,66.9726312259966,8.709296863229078,5.0,False
5594,178.0,100.0,334.86315612998294,261.27890589687235,20.0,66.9726312259966,8.709296863229078,10.0,False
5595,179.0,140.0,334.86315612998294,261.27890589687235,28.0,66.9726312259966,8.709296863229078,12.0,False
5596,180.0,180.0,334.86315612998294,261.27890589687235,36.0,66.9726312259966,8.709296863229078,12.0,False
5597,181.0,220.0,334.86315612998294,261.27890589687235,44.0,66.9726312259966,8.709296863229078,9.0,False
5598,182.0,260.0,334.86315612998294,261.27890589687235,52.0,66.9726312259966,8.709296863229078,6.0,False
5617,183.0,40.0,369.50417228136047,261.27890589687235,8.0,73.9008344562721,8.709296863229078,4.0,False
5618,184.0,80.0,369.50417228136047,261.27890589687235,16.0,73.9008344562721,8.709296863229078,11.0,False
5619,185.0,120.0,369.50417228136047,261.27890589687235,24.0,73.9008344562721,8.709296863229078,12.0,False
5620,186.0,160.0,369.50417228136047,261.27890589687235,32.0,73.9008344562721,8.709296863229078,11.0,False
5621,187.0,200.0,369.50417228136047,261.27890589687235,40.0,73.9008344562721,8.709296863229078,4.0,False
5622,188.0,240.0,369.50417228136047,261.27890589687235,48.0,73.9008344562721,8.709296863229078,8.0,False
5623,189.0,280.0,369.50417228136047,261.27890589687235,56.0,73.9008344562721,8.709296863229078,4.0,False
5642,190.0,100.0,404.145188432738,261.27890589687235,20.0,80.8290376865476,8.709296863229078,4.0,False
5643,191.0,140.0,404.145188432738,261.27890589687235,28.0,80.8290376865476,8.709296863229078,5.0,False
5644,192.0,180.0,404.145188432738,261.27890589687235,36.0,80.8290376865476,8.709296863229078,2.0,False
5646,193.0,260.0,404.145188432738,261.27890589687235,52.0,80.8290376865476,8.709296863229078,5.0,False
5650,194.0,420.0,404.145188432738,261.27890589687235,84.0,80.8290376865476,8.709296863229078,3.0,False
5668,195.0,160.0,438.7862045841155,261.27890589687235,32.0,87.75724091682311,8.709296863229078,2.0,False
5669,196.0,200.0,438.7862045841155,261.27890589687235,40.0,87.75724091682311,8.709296863229078,2.0,False
5670,197.0,240.0,438.7862045841155,261.27890589687235,48.0,87.75724091682311,8.709296863229078,6.0,False
5671,198.0,280.0,438.7862045841155,261.27890589687235,56.0,87.75724091682311,8.709296863229078,4.0,False
5675,199.0,440.0,438.7862045841155,261.27890589687235,88.0,87.75724091682311,8.709296863229078,2.0,False
5692,200.0,180.0,473.4272207354931,261.27890589687235,36.0,94.68544414709862,8.709296863229078,2.0,False
5693,201.0,220.0,473.4272207354931,261.27890589687235,44.0,94.68544414709862,8.709296863229078,3.0,False
5694,202.0,260.0,473.4272207354931,261.27890589687235,52.0,94.68544414709862,8.709296863229078,4.0,False
6121,203.0,80.0,103.92304845413263,293.9387691339814,16.0,20.784609690826525,9.797958971132713,2.0,False
6145,204.0,60.0,138.56406460551017,293.9387691339814,12.0,27.712812921102035,9.797958971132713,8.0,False
6146,205.0,100.0,138.56406460551017,293.9387691339814,20.0,27.712812921102035,9.797958971132713,4.0,False
6168,206.0,40.0,173.20508075688772,293.9387691339814,8.0,34.64101615137754,9.797958971132713,3.0,False
6169,207.0,80.0,173.20508075688772,293.9387691339814,16.0,34.64101615137754,9.797958971132713,12.0,False
6170,208.0,120.0,173.20508075688772,293.9387691339814,24.0,34.64101615137754,9.797958971132713,7.0,False
6171,209.0,160.0,173.20508075688772,293.9387691339814,32.0,34.64101615137754,9.797958971132713,2.0,False
6177,210.0,400.0,173.20508075688772,293.9387691339814,80.0,34.64101615137754,9.797958971132713,2.0,False
6193,211.0,60.0,207.84609690826525,293.9387691339814,12.0,41.56921938165305,9.797958971132713,10.0,False
6194,212.0,100.0,207.84609690826525,293.9387691339814,20.0,41.56921938165305,9.797958971132713,11.0,False
6195,213.0,140.0,207.84609690826525,293.9387691339814,28.0,41.56921938165305,9.797958971132713,9.0,False
6196,214.0,180.0,207.84609690826525,293.9387691339814,36.0,41.56921938165305,9.797958971132713,3.0,False
6201,215.0,380.0,207.84609690826525,293.9387691339814,76.0,41.56921938165305,9.797958971132713,2.0,False
6216,216.0,40.0,242.4871130596428,293.9387691339814,8.0,48.49742261192856,9.797958971132713,2.0,False
6217,217.0,80.0,242.4871130596428,293.9387691339814,16.0,48.49742261192856,9.797958971132713,12.0,False
6218,218.0,120.0,242.4871130596428,293.9387691339814,24.0,48.49742261192856,9.797958971132713,12.0,False
6219,219.0,160.0,242.4871130596428,293.9387691339814,32.0,48.49742261192856,9.797958971132713,8.0,False
6220,220.0,200.0,242.4871130596428,293.9387691339814,40.0,48.49742261192856,9.797958971132713,6.0,False
6221,221.0,240.0,242.4871130596428,293.9387691339814,48.0,48.49742261192856,9.797958971132713,3.0,False
6222,222.0,280.0,242.4871130596428,293.9387691339814,56.0,48.49742261192856,9.797958971132713,5.0,False
6223,223.0,320.0,242.4871130596428,293.9387691339814,64.0,48.49742261192856,9.797958971132713,2.0,False
6224,224.0,360.0,242.4871130596428,293.9387691339814,72.0,48.49742261192856,9.797958971132713,2.0,False
6225,225.0,400.0,242.4871130596428,293.9387691339814,80.0,48.49742261192856,9.797958971132713,4.0,False
6241,226.0,60.0,277.12812921102034,293.9387691339814,12.0,55.42562584220407,9.797958971132713,6.0,False
6242,227.0,100.0,277.12812921102034,293.9387691339814,20.0,55.42562584220407,9.797958971132713,12.0,False
6243,228.0,140.0,277.12812921102034,293.9387691339814,28.0,55.42562584220407,9.797958971132713,8.0,False
6244,229.0,180.0,277.12812921102034,293.9387691339814,36.0,55.42562584220407,9.797958971132713,10.0,False
6245,230.0,220.0,277.12812921102034,293.9387691339814,44.0,55.42562584220407,9.797958971132713,10.0,False
6246,231.0,260.0,277.12812921102034,293.9387691339814,52.0,55.42562584220407,9.797958971132713,11.0,False
6247,232.0,300.0,277.12812921102034,293.9387691339814,60.0,55.42562584220407,9.797958971132713,12.0,False
6248,233.0,340.0,277.12812921102034,293.9387691339814,68.0,55.42562584220407,9.797958971132713,5.0,False
6249,234.0,380.0,277.12812921102034,293.9387691339814,76.0,55.42562584220407,9.797958971132713,4.0,False
6250,235.0,420.0,277.12812921102034,293.9387691339814,84.0,55.42562584220407,9.797958971132713,4.0,False
6264,236.0,40.0,311.7691453623979,293.9387691339814,8.0,62.353829072479584,9.797958971132713,2.0,False
6265,237.0,80.0,311.7691453623979,293.9387691339814,16.0,62.353829072479584,9.797958971132713,9.0,False
6266,238.0,120.0,311.7691453623979,293.9387691339814,24.0,62.353829072479584,9.797958971132713,12.0,False
6267,239.0,160.0,311.7691453623979,293.9387691339814,32.0,62.353829072479584,9.797958971132713,12.0,False
6268,240.0,200.0,311.7691453623979,293.9387691339814,40.0,62.353829072479584,9.797958971132713,12.0,False
6269,241.0,240.0,311.7691453623979,293.9387691339814,48.0,62.353829072479584,9.797958971132713,12.0,False
6270,242.0,280.0,311.7691453623979,293.9387691339814,56.0,62.353829072479584,9.797958971132713,11.0,False
6271,243.0,320.0,311.7691453623979,293.9387691339814,64.0,62.353829072479584,9.797958971132713,3.0,False
6273,244.0,400.0,311.7691453623979,293.9387691339814,80.0,62.353829072479584,9.797958971132713,3.0,False
6289,245.0,60.0,346.41016151377545,293.9387691339814,12.0,69.28203230275508,9.797958971132713,2.0,False
6290,246.0,100.0,346.41016151377545,293.9387691339814,20.0,69.28203230275508,9.797958971132713,12.0,False
6291,247.0,140.0,346.41016151377545,293.9387691339814,28.0,69.28203230275508,9.797958971132713,12.0,False
6292,248.0,180.0,346.41016151377545,293.9387691339814,36.0,69.28203230275508,9.797958971132713,11.0,False
6293,249.0,220.0,346.41016151377545,293.9387691339814,44.0,69.28203230275508,9.797958971132713,12.0,False
6294,250.0,260.0,346.41016151377545,293.9387691339814,52.0,69.28203230275508,9.797958971132713,12.0,False
6295,251.0,300.0,346.41016151377545,293.9387691339814,60.0,69.28203230275508,9.797958971132713,5.0,False
6297,252.0,380.0,346.41016151377545,293.9387691339814,76.0,69.28203230275508,9.797958971132713,4.0,False
6313,253.0,80.0,381.051177665153,293.9387691339814,16.0,76.2102355330306,9.797958971132713,5.0,False
6314,254.0,120.0,381.051177665153,293.9387691339814,24.0,76.2102355330306,9.797958971132713,12.0,False
6315,255.0,160.0,381.051177665153,293.9387691339814,32.0,76.2102355330306,9.797958971132713,12.0,False
6316,256.0,200.0,381.051177665153,293.9387691339814,40.0,76.2102355330306,9.797958971132713,7.0,False
6317,257.0,240.0,381.051177665153,293.9387691339814,48.0,76.2102355330306,9.797958971132713,10.0,False
6318,258.0,280.0,381.051177665153,293.9387691339814,56.0,76.2102355330306,9.797958971132713,9.0,False
6320,259.0,360.0,381.051177665153,293.9387691339814,72.0,76.2102355330306,9.797958971132713,4.0,False
6321,260.0,400.0,381.051177665153,293.9387691339814,80.0,76.2102355330306,9.797958971132713,8.0,False
6322,261.0,440.0,381.051177665153,293.9387691339814,88.0,76.2102355330306,9.797958971132713,6.0,False
6338,262.0,100.0,415.6921938165305,293.9387691339814,20.0,83.1384387633061,9.797958971132713,3.0,False
6339,263.0,140.0,415.6921938165305,293.9387691339814,28.0,83.1384387633061,9.797958971132713,9.0,False
